Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Regulation Of Sodium Ion Transmembrane Transport (GO:1902305),-0.2946276336115585,-0.7698583574421625,0.7241379310344828,1.0,1.0,9/26,17.36%,SCN5A;FXYD1;UTRN;SCN3B;FXYD3;GPD1L;SNTA1;DLG1;FXYD7
prerank,Establishment Of Melanosome Localization (GO:0032401),0.31009255815218695,0.7691890388602419,0.7608695652173914,1.0,1.0,5/15,24.27%,MKKS;BLOC1S5;RAB11A;BBS2;RAB27A
prerank,Monocarboxylic Acid Catabolic Process (GO:0072329),-0.31498537592321607,-0.7689191181419656,0.7636363636363637,1.0,1.0,5/19,17.69%,HOGA1;CYP26B1;LPIN1;PLA2G15;NUDT19
prerank,Monocarboxylic Acid Biosynthetic Process (GO:0072330),-0.2610688808566466,-0.7687862692785908,0.8412698412698413,1.0,1.0,8/62,9.35%,OSBPL6;GATM;HTD2;HOGA1;CYP46A1;ELOVL4;MLYCD;ACSM2A
prerank,Regulation Of Epithelial Cell Migration (GO:0010632),-0.2723546855047518,-0.7687139204693759,0.8214285714285714,1.0,1.0,13/49,19.77%,TGFB2;VIL1;IFNG;SRC;CAPN7;PLCG2;GLUL;EMP2;RREB1;BMPR2;MCC;PRKCE;BMPER
prerank,Fatty Acid Biosynthetic Process (GO:0006633),0.22986365586910043,0.7682961124921123,0.8372093023255814,1.0,1.0,19/62,22.71%,ELOVL7;ALOX5;OLAH;MCAT;ACSM2B;PLA2G1B;CYP1A2;ACSM3;CBR4;CYP1A1;FADS1;DECR2;LIPC;ASAH2;ACOT7;ABCD3;GSTM4;ELOVL1;SCD
prerank,RNA Modification (GO:0009451),0.2590977227609311,0.7682401195895623,0.775,1.0,1.0,19/50,27.77%,NOP10;TRMT9B;OSGEP;MRM1;TFB1M;AARS1;ELP5;PUS3;SARS1;JMJD6;HNRNPAB;METTL2B;TRIT1;NSUN2;FTSJ1;METTL3;THG1L;TRDMT1;FTSJ3
prerank,Positive Regulation Of Amyloid-Beta Formation (GO:1902004),-0.32312018482459853,-0.7679325437763437,0.7407407407407407,1.0,1.0,9/17,25.41%,IFNGR1;IFNG;GSAP;ABCG1;PICALM;EFNA1;SLC2A13;CLU;RELA
prerank,Receptor Metabolic Process (GO:0043112),0.327361570537148,0.767294895830765,0.7608695652173914,1.0,1.0,5/19,15.18%,SNX25;LGMN;MVB12A;PHETA2;PLEKHJ1
prerank,Positive Regulation Of Viral Life Cycle (GO:1903902),-0.3076877994148825,-0.7657652945938223,0.7049180327868853,1.0,1.0,6/20,17.24%,VPS37B;TSG101;CD209;FURIN;P4HB;TRIM11
prerank,Ventricular Cardiac Muscle Tissue Morphogenesis (GO:0055010),0.2790790049822738,0.7656069313468298,0.8604651162790697,1.0,1.0,1/32,0.14%,TNNT2
prerank,Sphingosine Metabolic Process (GO:0006670),0.28444695290812017,0.7652716277298733,0.75,1.0,1.0,6/19,20.03%,SPTLC3;PLPP1;SPTLC2;GBA1;ASAH2;SPTSSA
prerank,Regulation Of Neural Precursor Cell Proliferation (GO:2000177),0.28496840730547807,0.7646062464871332,0.8461538461538461,1.0,1.0,7/20,20.94%,TAFA1;DISP3;SHCBP1;TRIM71;DLL4;TAFA3;KDM1A
prerank,Plasma Membrane Bounded Cell Projection Organization (GO:0120036),0.21221691431014628,0.764570807750851,0.9459459459459459,1.0,1.0,33/126,23.12%,ATP1B2;TMEM108;ATCAY;CDK5;CARMIL1;CNTNAP2;CCR7;PQBP1;POU4F1;L1CAM;CORO1B;CTTN;CYFIP1;FRY;SNAPIN;PPP1R9B;BLOC1S5;PRMT1;NRTN;RASGRF1;OPHN1;NCDN;GBA1;BLOC1S1;RAB25;LIMA1;MAP2;RAB11A;CCDC32;PHPT1;PTPRM;CATIP;TBC1D24
prerank,Negative Regulation Of Stem Cell Population Maintenance (GO:1902455),0.2939576073041697,0.7642676214706069,0.8571428571428571,1.0,1.0,6/20,25.15%,HDAC2;TET1;LOXL2;SUDS3;HDAC1;RBBP4
prerank,Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),-0.19824454060553307,-0.7642013438617857,0.9875,1.0,1.0,38/317,14.12%,FBXO27;FBXO9;RNF186;APC2;RNF103;ANKRD9;SPOPL;TRIM72;PPP2R5C;ZFAND2A;YOD1;FEM1C;UBXN2A;ITCH;FBXL2;TOPORS;HERPUD1;PRKN;SPSB4;SMURF2;RHOBTB3;PELI1;TBX21;AMFR;FAM8A1;SIAH2;PEX12;NFE2L2;MAN1A1;TRPC4AP;FAF2;RHBDD2;CUL5;KCTD2;BMAL1;RNF4;DNAJB9;AKIRIN2
prerank,Cellular Response To Mechanical Stimulus (GO:0071260),-0.26590272419613875,-0.7641406917728168,0.8688524590163934,1.0,1.0,10/48,14.98%,IL1B;TMEM150C;CASP8;PDE2A;TLR3;GADD45A;BCL10;PTGER4;TNFRSF10B;LTBR
prerank,Glycerophospholipid Catabolic Process (GO:0046475),-0.30071610703459556,-0.7639591757558744,0.7543859649122807,1.0,1.0,10/25,27.51%,PLA2G4F;PLA2G4B;GPCPD1;GDPD1;PLA2G15;SMPD4;PNPLA8;ABHD12B;PRDX6;PLA2G4A
prerank,Sensory Perception Of Mechanical Stimulus (GO:0050954),0.22538661527785178,0.7634994572788227,0.9230769230769231,1.0,1.0,23/84,17.86%,GSDME;MYO7A;SLC26A5;BIRC5;CLIC5;USP53;MARVELD2;WDR1;EPS8L2;EYA1;HOMER2;POU3F4;ZNF354A;ROR1;RIPOR2;EML2;MYO1A;WFS1;MYO7B;TIMM13;TBX1;SPTBN4;TPRN
prerank,Organophosphate Biosynthetic Process (GO:0090407),-0.28135302168295545,-0.7632304118316687,0.8545454545454545,1.0,1.0,9/32,19.18%,DDR2;ITPKA;GPHN;GK5;MOCS2;FITM1;IP6K1;IP6K2;AGPAT4
prerank,Positive Regulation Of Rho Protein Signal Transduction (GO:0035025),-0.2837010623435653,-0.7630503025529872,0.8214285714285714,1.0,1.0,6/27,12.87%,APOA1;GPR65;F2RL2;GPR35;F2R;P2RY8
prerank,Positive Regulation Of Monooxygenase Activity (GO:0032770),-0.303565823846058,-0.7617115884565278,0.8305084745762712,1.0,1.0,3/25,5.80%,IL1B;TERT;IFNG
prerank,Organic Hydroxy Compound Biosynthetic Process (GO:1901617),-0.2802821127982312,-0.7616455396299269,0.8103448275862069,1.0,1.0,5/41,6.67%,ALOX15;ALOX12;OSBPL6;CYP46A1;AKR1C3
prerank,Regulation Of Calcium Ion Transport (GO:0051924),0.24326151681171396,0.7612531632731251,0.8717948717948718,1.0,1.0,12/54,16.49%,HRC;CASR;LILRB1;GRIN3B;IL16;EFHB;ORAI1;SRI;HOMER2;FCRL3;WFS1;WNK3
prerank,Diacylglycerol Metabolic Process (GO:0046339),-0.280846379761907,-0.7603220557136028,0.8367346938775511,1.0,1.0,7/23,17.45%,DGKB;DAGLB;PLCE1;DGKE;GPAM;DGKG;PLA2G15
prerank,Protein Sumoylation (GO:0016925),-0.27411863332699005,-0.7600021005522506,0.7903225806451613,1.0,1.0,8/44,17.35%,RNF212;STX1A;TOPORS;SMC5;PIAS1;SENP5;TRPM4;KIAA1586
prerank,Regulation Of Cardiac Muscle Cell Membrane Repolarization (GO:0099623),-0.321942867716008,-0.7599067511462898,0.7307692307692307,1.0,1.0,4/21,16.72%,SCN5A;KCNE2;KCNA5;SNTA1
prerank,Regulation Of Stress Fiber Assembly (GO:0051492),-0.2515412394612456,-0.7585517806811101,0.9629629629629629,1.0,1.0,10/71,13.41%,WNT11;CGNL1;APOA1;PIK3R1;ARHGEF10;GPR65;SERPINF2;SORBS3;RHOC;PTGER4
prerank,Sister Chromatid Segregation (GO:0000819),0.2616130760711378,0.7584829780900666,0.8780487804878049,1.0,1.0,7/34,15.13%,SGO1;ESPL1;PLK1;ZWINT;TOP2A;KIF18A;NUSAP1
prerank,Type I Interferon-Mediated Signaling Pathway (GO:0060337),-0.2908403089475664,-0.7584646610891372,0.7872340425531915,1.0,1.0,2/37,1.82%,IFNA6;IFNA7
prerank,Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091),-0.2086337579361545,-0.7582023043452926,0.9861111111111112,1.0,1.0,33/230,15.59%,VEGFA;CLEC7A;IL18RAP;ZIC2;DDR2;IL1B;IL18;RNF220;TRAF6;ADCY1;RIPK2;PPARG;CARD14;HSPA1B;JMY;WNT1;IL18R1;BTK;EDN1;TERF2IP;BCL10;PLCG2;RHEBL1;NOD1;RNF25;IL1RAP;TRIM21;EP300;MID2;ANKRD42;CEBPG;BMP2;RIPK4
prerank,Regulation Of Autophagy Of Mitochondrion (GO:1903146),0.3038602999158452,0.7578866109353072,0.825,1.0,1.0,6/19,20.09%,HTT;CAMKK2;GSK3A;VDAC1;PARK7;HAX1
prerank,Negative Regulation Of Phosphorylation (GO:0042326),0.22866715174837687,0.7576337046297414,0.9318181818181818,1.0,1.0,8/74,6.71%,BMP4;CDKN2B;PRR5L;SIRPA;CDKN2A;PTPN13;DYNLL1;PRDX3
prerank,Positive Regulation Of Interleukin-8 Production (GO:0032757),-0.2590352868563842,-0.7574218430872123,0.8636363636363636,1.0,1.0,9/60,12.48%,CLEC7A;LILRA2;IL1B;CHI3L1;HSPA1B;TLR3;BCL10;F2R;NOD1
prerank,Regulation Of Lysosomal Lumen pH (GO:0035751),0.2758237273101102,0.7568862976018621,0.8648648648648649,1.0,1.0,7/25,22.64%,TASL;GRN;CLN5;CLN6;ATP6V0B;SLC45A2;OCA2
prerank,Golgi Organization (GO:0007030),-0.23047113305784994,-0.7567967732559094,0.9,1.0,1.0,32/124,22.53%,YIPF4;LRRK2;SPTBN5;YIPF7;UBXN2A;GOLGA6B;GOLGA8N;ARHGAP21;GARIN4;BAG5;RAB6B;GOLGA8M;RAB30;GOLGB1;VCPIP1;TRIP11;LYSMD3;FHDC1;GOLGA8A;TRAPPC11;CSNK1D;GOLGA8S;PI4K2A;DYNC2H1;HACE1;SEC16B;SYNE1;ATP8B4;PLK3;GOLGA8J;PRKD1;COG1
prerank,Peptidyl-Serine Modification (GO:0018209),-0.21927510514135362,-0.756659362047349,0.9846153846153847,1.0,1.0,46/162,24.15%,PRKACG;MARK1;SRPK3;LATS2;AURKA;LRRK2;CAMK2B;GALNT13;GALNT3;VRK2;TBK1;PRKCG;MASTL;MAPKAPK2;GALNT16;PRKCD;UHMK1;MYO3B;CDC7;MGAT5B;CSNK1D;POGLUT3;RICTOR;TNKS;PNCK;NTMT1;CSNK1E;CAMK1G;PRKCE;TLK1;PKN2;SRPK2;TLK2;CAMK4;BRSK1;ULK2;TGFBR2;PRKD1;PKN3;LMTK2;DGKQ;MBOAT4;NEK6;PKN1;GRK2;PDGFB
prerank,Cellular Response To Xenobiotic Stimulus (GO:0071466),0.2727442300603762,0.75655113725813,0.7083333333333334,1.0,1.0,7/25,20.58%,MYC;ADIPOQ;GPLD1;KCNH2;VAV1;HTR1B;MEF2C
prerank,Epidermal Cell Differentiation (GO:0009913),0.24385243845456842,0.7564920353695739,0.8461538461538461,1.0,1.0,13/46,24.18%,ST14;GLI1;FGFR1;OPN3;HDAC2;DSP;CLIC4;ERCC2;UGCG;TGM1;EPHA2;CASP3;HDAC1
prerank,Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901019),0.27994614148491,0.7562777949374048,0.7884615384615384,1.0,1.0,4/29,11.39%,HRC;CAMK2D;JPH3;FKBP1A
prerank,Axonemal Dynein Complex Assembly (GO:0070286),-0.2770932241267263,-0.7562532991847296,0.7547169811320755,1.0,1.0,12/34,26.04%,DNAAF4;DNAAF6;ODAD4;ODAD2;ZMYND10;CCDC63;DNAAF1;CFAP73;DNAI3;ODAD1;CCDC40;CCDC39
prerank,Positive Regulation Of Viral Process (GO:0048524),-0.25503364480768803,-0.7558682590771274,0.8387096774193549,1.0,1.0,12/40,24.75%,FKBP6;TMEM39A;CD209;TMEM250;PPIE;PPARA;ATG5;PKN2;SRPK2;ADARB1;CCL5;RSF1
prerank,Cellular Response To Salt (GO:1902075),-0.2385450480564722,-0.7556777269181723,0.8793103448275862,1.0,1.0,17/105,12.78%,ADGRV1;ALOX15;SCN5A;ITPKA;SYT15;ADCY1;RASA4;TRPV1;AKR1C3;DLG2;ZC3H12A;CACNA1A;P2RY1;ZNF16;PLCG2;P2RY12;MEF2A
prerank,Positive Regulation Of DNA Recombination (GO:0045911),0.2259269820260086,0.7549451734104132,0.9512195121951219,1.0,1.0,14/51,26.03%,PRDM9;OOEP;ACTL6A;SHLD1;RAD51AP1;RUVBL2;ERCC2;RUVBL1;BRD8;TP53BP1;VPS72;TIMELESS;WAS;PARP1
prerank,Positive Regulation Of Catabolic Process (GO:0009896),-0.24169143267257054,-0.7545868992359919,0.8970588235294118,1.0,1.0,10/78,9.87%,ASB9;IL1B;APC2;TNFAIP3;ASB11;NEDD4;ASB5;PRKN;TIPARP;PYHIN1
prerank,Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960),0.23123374187443616,0.7540576215983619,0.8125,1.0,1.0,26/57,28.42%,ARG1;PTPN2;F2RL1;IRAK3;OAS1;ISG15;TTLL12;PADI2;SAMHD1;PYDC2;XIAP;CARD16;IL1RN;OAS3;PPP2CB;USP18;METTL3;CYLD;DCST1;CNOT7;PTPRC;PARP14;UXT;STAT2;H2BC11;SIGIRR
prerank,Presynaptic Endocytosis (GO:0140238),0.2599810580243421,0.7538311159801254,0.9,1.0,1.0,7/31,15.94%,SYT5;PACSIN1;SNCA;CDK5;AP2S1;NLGN2;OPHN1
prerank,Heparan Sulfate Proteoglycan Biosynthetic Process (GO:0015012),0.2911831111477773,0.7533157576217119,0.8113207547169812,1.0,1.0,7/22,24.89%,EXT2;HS3ST3A1;GLCE;UGDH;HS3ST1;HS6ST1;HS3ST3B1
prerank,Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569),0.21841528834673846,0.7529111812569219,0.918918918918919,1.0,1.0,19/71,26.03%,RMI2;OOEP;ACTL6A;FIGNL1;SHLD1;RAD51AP1;RPA2;ACTB;RUVBL2;SIRT6;KDM1A;RUVBL1;BRD8;TP53BP1;VPS72;UBQLN4;TIMELESS;WAS;PARP1
prerank,Receptor Recycling (GO:0001881),-0.3317098389753602,-0.7524576480287799,0.7962962962962963,1.0,1.0,6/16,22.66%,PEX1;NSG1;PEX2;PEX12;PLEKHA3;LMTK2
prerank,Nuclear-Transcribed mRNA Catabolic Process (GO:0000956),-0.24344626933832741,-0.752080654749086,0.8571428571428571,1.0,1.0,31/85,30.86%,ZC3H12A;TENT4B;EXOSC6;PAN2;CNOT1;EXOSC10;ERI1;CTIF;TUT1;CNOT6L;CSDE1;RC3H2;TENT2;DCP1A;UPF1;SMG8;MTPAP;PATL1;EXOSC9;TNKS1BP1;ZFP36L1;SAMD4A;UPF3A;HBS1L;PNRC2;SMG7;SMG6;CNOT2;CNOT4;DCP1B;DIS3L2
prerank,Cellular Response To Hydrogen Peroxide (GO:0070301),-0.2603607033629906,-0.7520157761167515,0.8301886792452831,1.0,1.0,14/33,27.66%,TNFAIP3;OSER1;EDN1;NFE2L2;PRKCD;SIRT1;MAPK7;SETX;RIPK1;CLU;AQP1;RELA;IL6;PLEKHA1
prerank,Translesion Synthesis (GO:0019985),-0.2959820138971499,-0.7519541429937964,0.7547169811320755,1.0,1.0,5/23,16.72%,USP43;POLE2;ZBTB1;SPRTN;RCHY1
prerank,Organophosphate Ester Transport (GO:0015748),0.27317755403903415,0.7512830076525016,0.8163265306122449,1.0,1.0,11/25,27.74%,TNFAIP8L3;PRELID2;SCP2;NPC2;SLC25A19;PRELID1;PITPNM1;PITPNB;PITPNA;PCTP;PLTP
prerank,Response To Organophosphorus (GO:0046683),0.3094270119009259,0.7509967780012059,0.851063829787234,1.0,1.0,5/18,12.93%,TYMS;NT5E;ENPP1;TRIM16;P2RX7
prerank,Protein Localization To Nucleus (GO:0034504),-0.23181608525874833,-0.7497730264993373,0.9166666666666666,1.0,1.0,25/119,24.95%,RANBP17;COL1A1;SIX4;NUP62;TOPORS;NXT1;BCL3;KPNA7;PEX2;AKIRIN2;KPNA5;WRN;NOL8;FAM53C;APLP2;RAP1GDS1;KPNA1;NUP133;TOR1AIP1;RANBP6;CNEP1R1;XPA;E2F3;TNPO2;POM121C
prerank,Protein Tetramerization (GO:0051262),-0.2544623805370304,-0.7491895622717631,0.9387755102040817,1.0,1.0,12/66,16.77%,ME1;UPB1;PKD2L1;TRPV1;FKRP;MS4A1;CTH;TRPV5;USP16;GBP5;GNMT;TRPM4
prerank,"Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)",0.23959274798612185,0.749072036074828,0.86,1.0,1.0,10/50,16.72%,TSHZ3;CCR2;CDK5;GRIN2D;DGKZ;DGKI;NLGN2;OPHN1;RNF167;PLPPR4
prerank,Cilium Assembly (GO:0060271),-0.21045038869977664,-0.7490164058934454,1.0,1.0,1.0,47/233,19.97%,EHD2;PIERCE1;NME8;CPLANE2;SPAG16;MAK;LRRC43;RP1L1;TEKT3;CEP83;CEP126;GORAB;ABLIM3;RSPH4A;BBS10;BBOF1;TBC1D31;CFAP43;CFAP58;ARL13B;DYNC2I1;TOGARAM1;TMEM250;ZMYND10;CFAP161;WDR90;ALPK1;CC2D2B;FHDC1;PARVA;CPLANE1;PCNT;CSNK1D;DNAAF1;RP1;DYNC2H1;ARMC9;TTC21B;IFT122;CCDC57;RAB17;IFT27;RAB8B;KIF3A;UBXN10;RILPL1;RSPH1
prerank,Negative Regulation Of Cellular Metabolic Process (GO:0031324),-0.2549192891536437,-0.7489255419012733,0.8285714285714286,1.0,1.0,8/45,10.94%,NUPR1;ACTN3;TERT;WNT1;BRCA1;PRKN;PLIN5;MT3
prerank,Regulation Of Interleukin-8 Production (GO:0032677),-0.23862380319266005,-0.7487295137147365,0.8857142857142857,1.0,1.0,12/79,13.21%,CLEC7A;LILRA2;IL1B;CHI3L1;CD33;HSPA1B;TLR3;BCL3;BCL10;F2R;NOD1;PTPN22
prerank,mRNA Transport (GO:0051028),-0.25797102359463137,-0.7486295330259863,0.8793103448275862,1.0,1.0,12/57,22.69%,DDX25;DDX39A;NXT1;PEG10;THOC3;NXF5;UPF1;NCBP3;DDX19B;KIF5C;NUP133;ZFP36L1
prerank,"Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:0000288)",-0.2813389392473733,-0.7475876064155854,0.7884615384615384,1.0,1.0,16/39,31.91%,EXOSC3;PAN2;DIS3;CNOT6L;RC3H2;NT5C3B;DCP1A;PATL1;EXOSC9;TNKS1BP1;SAMD4A;CNOT2;CNOT4;DCP1B;EXOSC2;RC3H1
prerank,Maintenance Of Protein Localization In Organelle (GO:0072595),0.3093561861566194,0.7474983548446851,0.8723404255319149,1.0,1.0,5/18,23.93%,HK2;HK1;TAF8;ARL2;KDELR2
prerank,Positive Regulation Of Double-Strand Break Repair (GO:2000781),-0.22988872445730435,-0.7469628808408645,0.9,1.0,1.0,23/84,26.22%,FMN2;SPIRE2;INSL6;FANCB;BCL7A;MBTD1;EPC1;MORF4L1;SIRT1;SMCHD1;SPIRE1;WDR48;DPF1;ARID2;FUS;MRGBP;SMARCC2;HELQ;ARID1B;MORF4L2;SMARCC1;EP400;DMAP1
prerank,Zinc Ion Transmembrane Transport (GO:0071577),0.27667254172711714,0.7469000927765789,0.8444444444444444,1.0,1.0,4/21,12.57%,SLC30A3;SLC39A14;SLC30A5;SLC39A1
prerank,Cell Morphogenesis Involved In Differentiation (GO:0000904),0.28358184227865035,0.7467641507857051,0.9069767441860465,1.0,1.0,8/24,24.69%,SIPA1L3;OPHN1;POF1B;RAB25;MEF2C;EPHA2;RILPL2;METTL3
prerank,Response To Amyloid-Beta (GO:1904645),-0.260274104334801,-0.7462597196369574,0.94,1.0,1.0,7/39,11.52%,VCAM1;IGF1;PRNP;CACNB1;CACNA1A;FCGR2B;NGFR
prerank,G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007213),0.3138236158171845,0.7457966699235095,0.9148936170212766,1.0,1.0,6/16,19.51%,HRH4;RGS10;OPRM1;GNA11;CHRM3;HRH3
prerank,Amyloid Fibril Formation (GO:1990000),0.29491187274948727,0.7457342867261946,0.8378378378378378,1.0,1.0,5/22,15.85%,SIAH1;SNCA;CD36;FKBP1A;RIPK3
prerank,Positive Regulation Of Lymphocyte Differentiation (GO:0045621),0.235377725833756,0.7455651356740254,0.9,1.0,1.0,4/39,8.60%,IL4;AXL;CD27;ACTL6A
prerank,Response To Glucose (GO:0009749),-0.2566032060685477,-0.7455343366441676,0.847457627118644,1.0,1.0,10/44,17.74%,THBS1;KLRG1;SOX4;TCF7L2;IRS2;ZNF236;LIN28A;UNC13B;PRKAA2;SLC30A8
prerank,Glycerolipid Catabolic Process (GO:0046503),-0.31651672060472386,-0.7451382321292037,0.8076923076923077,1.0,1.0,4/18,12.83%,PLA2G4F;PLA2G4B;GPCPD1;GDPD1
prerank,Positive Regulation Of T Cell Differentiation (GO:0045582),-0.23617799610875423,-0.7447358442525759,0.8928571428571429,1.0,1.0,8/63,11.15%,GLI3;VNN1;SOX4;IL4I1;IL7;CD46;BCL6;ZBTB1
prerank,DNA Metabolic Process (GO:0006259),0.1884227176622913,0.7445247610606756,1.0,1.0,1.0,95/284,28.31%,TYMS;TICRR;NT5E;RMI2;EXD2;MCM10;EXO1;MCM4;NUDT1;RRM2B;FAM111B;ENDOG;DCTPP1;FBXO6;RBBP8;CDK1;TOP3B;ACTL6A;PRIM1;TREX2;ATRIP;INIP;TOP2A;TFPT;POLH;RNASEH2A;POLL;HLTF;MUS81;ERCC1;RAD51AP1;RECQL4;RPA2;SAMHD1;UNG;HMGB3;POLD2;DOT1L;THAP9;VCP;PARK7;DCLRE1C;RPA3;INTS3;RUVBL2;TOP1;MEN1;SMARCB1;CDC45;UBE2T;ATM;DDB1;APLF;PARP4;ISG20;MCM3;ORC4;OGG1;RAD52;DFFB;UBE2A;GTF2H4;TOP3A;APEX1;RUVBL1;MSH2;NABP1;NTHL1;RFC4;MSH6;REXO4;PARP3;FANCG;XRCC3;MCM5;TIMELESS;DNASE1L2;RPS3;RBMS1;PARP1;RAN;DNA2;NOC3L;PARG;MACROH2A1;RPA1;PDS5A;MRPL36;ENDOV;WDHD1;TERF1;POLD1;XRCC5;SP100;RPA4
prerank,Nucleocytoplasmic Transport (GO:0006913),-0.2574289044340193,-0.7440552820514061,0.819672131147541,1.0,1.0,11/49,23.77%,NUP62;AHCTF1;LSG1;RSRC1;CDKN1B;NUP54;CITED1;SEH1L;NUP133;NUP35;NEMF
prerank,Regulation Of Fibroblast Proliferation (GO:0048145),0.2447239463309881,0.743343881647556,0.9142857142857143,1.0,1.0,8/45,12.45%,MYC;CDK4;AMH;PLA2G1B;PARP10;SFRP1;S100A6;PDGFA
prerank,cGMP-mediated Signaling (GO:0019934),0.3001944392181558,0.7430644480118244,0.8541666666666666,1.0,1.0,4/16,15.09%,CD36;IRAG1;HTR2B;KCNC2
prerank,Positive Regulation Of miRNA Transcription (GO:1902895),-0.26156502487360916,-0.7425416346939925,0.9090909090909091,1.0,1.0,4/43,5.61%,PRL;TGFB2;PPARG;TERT
prerank,RNA Processing (GO:0006396),-0.212747177868318,-0.7422569685734974,0.9701492537313433,1.0,1.0,68/181,32.23%,EXOSC3;TENT4B;EXOSC6;RSRC1;CELF1;YJU2B;ZNF830;DDX17;EXOSC10;U2AF1;FBXO11;DIS3;SF3B1;HNRNPL;PRPF4;SLU7;RP9;FASTKD5;DIS3L;LIN28A;FASTKD2;LIN28B;RBM39;TBRG4;SNRPG;RNPC3;YJU2;DUSP11;SNRPA1;SRRM1;SRPK2;TFIP11;DNTTIP2;RBMS2;SETX;EXOSC9;FUS;TCERG1;SF3B4;ADARB1;NUDT21;RBM3;HNRNPUL1;AKAP8L;BCAS2;SF3A2;PRPF3;SRSF2;H2AB1;SRRM4;MPHOSPH10;CELF3;BICD1;SNRPD1;SRSF7;SF3A1;NOL9;RNGTT;ZCCHC8;PABPN1;DHX8;DDX54;EXOSC2;USP39;DDX20;ALKBH5;PPIG;ZCRB1
prerank,Negative Regulation Of Telomere Maintenance Via Telomere Lengthening (GO:1904357),-0.29501177178565013,-0.7419704596399136,0.7678571428571429,1.0,1.0,4/25,10.60%,STON1;TENT4B;SRC;EXOSC10
prerank,Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558),0.21131463262720815,0.7412180951918813,0.8863636363636364,1.0,1.0,19/95,19.65%,TYMS;TRIM2;ADIPOQ;ZNF540;ENPP1;DAPK1;EPHA4;IGF2BP3;NIBAN2;HDAC2;GSK3A;DHFR;TIA1;RACK1;TRIM71;TOB1;SERBP1;SHMT1;CNOT9
prerank,Glycosaminoglycan Biosynthetic Process (GO:0006024),-0.25546362928232336,-0.7408322559901673,0.8688524590163934,1.0,1.0,8/56,10.67%,CEMIP;CHST5;IL1B;CHSY3;CHST6;B4GALT4;ST3GAL3;ANGPT1
prerank,Positive Regulation Of Stem Cell Proliferation (GO:2000648),0.2848834071361085,0.740749503239112,0.8837209302325582,1.0,1.0,4/16,13.69%,N4BP2L2;PDCD2;NANOG;SOX11
prerank,Endothelial Cell Proliferation (GO:0001935),0.30237958455853253,0.7407358411070694,0.8222222222222222,1.0,1.0,5/17,15.17%,BMP4;SEMA5A;ANGPT4;LOXL2;HMOX1
prerank,Positive Regulation Of Programmed Cell Death (GO:0043068),-0.20581289228838792,-0.7403643144485532,0.9857142857142858,1.0,1.0,15/237,5.81%,FRZB;CLEC7A;SCIN;HTRA1;IGF2BP1;PXT1;LATS2;PIP5KL1;LRRK2;FOXL2;SOX4;CASP8;HOXA5;IFNG;GADD45G
prerank,"Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)",0.22857056755897384,0.7401455850371988,0.8611111111111112,1.0,1.0,17/48,31.29%,ATP9A;GOLPH3L;HTT;ATP9B;ERGIC3;COG4;RER1;COG7;KDELR2;KIF1C;COPB2;PITPNB;USE1;LMAN2;SEC22B;KDELR1;RAB43
prerank,Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015),-0.2595008776024382,-0.7400735081103249,0.8305084745762712,1.0,1.0,5/43,9.38%,CLEC7A;PER1;ZC3H12A;PSG4;APOD
prerank,Regulation Of Cell Differentiation (GO:0045595),-0.20888981594197592,-0.7397699911282165,0.9516129032258065,1.0,1.0,21/188,10.58%,SCIN;GCM1;EDN3;APC2;LTK;ZFHX3;ST7;CEBPD;MBOAT2;SIK1;MEGF10;HEY2;RUNX3;NR1D2;PHLDB1;SERPINF2;ID2;FGF8;SPOCK2;HEY1;DDX17
prerank,Protein Targeting To Vacuole (GO:0006623),-0.2741033079111659,-0.7395315577434047,0.819672131147541,1.0,1.0,3/33,7.39%,IRGM;NEDD4;VPS37B
prerank,Negative Regulation Of RNA Biosynthetic Process (GO:1902679),0.3109404187463543,0.7388925548460161,0.8837209302325582,1.0,1.0,1/15,0.92%,APOBEC3D
prerank,Cellular Response To Inorganic Substance (GO:0071241),0.3061443446308083,0.7387130591007356,0.8421052631578947,1.0,1.0,6/18,29.46%,AOC1;KCNC2;DDI2;TIMELESS;CDK2;DDI1
prerank,Very Long-Chain Fatty Acid Metabolic Process (GO:0000038),0.25316152381235285,0.7382637544864431,0.8333333333333334,1.0,1.0,3/31,8.35%,ELOVL7;SLC27A4;CYP4F2
prerank,Interstrand Cross-Link Repair (GO:0036297),-0.2689969043200513,-0.7382636366447102,0.7843137254901961,1.0,1.0,11/35,21.70%,RNF168;FANCL;FANCB;FAAP24;FANCD2;HROB;FANCC;DCLRE1A;FAAP20;MCM9;NUCKS1
